gid,date,year,batter,bSide,pitcher,pSide,result,isStrikeout,isWalk,bPA,bAVG,bK,bK%,bBB,bBB%,bOPS,bISO,bWhiff%,bSwStr%,bcStr%,bCSW%,bChase%,bPutaway%,pbPA,pbAVG,pbK,pbK%,pbBB,pbBB%,pbOPS,pbISO,pbWhiff%,pbSwStr%,pbcStr%,pbCSW%,pbChase%,pbPutaway%,pPA,pAVG,pK,pK%,pBB,pBB%,pOPS,pISO,pWhiff%,pSwStr%,pcStr%,pCSW%,pChase%,pPutaway%,ppPA,ppAVG,ppK,ppK%,ppBB,ppBB%,ppOPS,ppISO,ppWhiff%,ppSwStr%,ppcStr%,ppCSW%,ppChase%,ppPutaway%
824686,2026-05-01,2026,672695,L,607067,R,single,False,False,73.0,0.237,9.0,12.33,13.0,17.81,0.748,0.136,10.26,3.92,21.9,25.82,13.89,10.47,504.0,0.267,68.0,13.49,68.0,13.49,0.829,0.184,14.18,5.48,21.54,27.01,18.34,10.95,74.0,0.288,15.0,20.27,6.0,8.11,0.766,0.136,21.74,10.56,16.55,27.11,36.36,16.67,350.0,0.292,66.0,18.86,32.0,9.14,0.854,0.205,20.76,9.2,18.41,27.61,25.78,16.84
824686,2026-05-01,2026,545121,L,607067,R,single,False,False,64.0,0.35,7.0,10.94,3.0,4.69,0.964,0.23299999999999998,14.56,7.08,19.81,26.89,37.27,15.56,69.0,0.277,9.0,13.04,1.0,1.45,0.679,0.1079999999999999,19.51,9.72,21.05,30.77,39.5,13.43,74.0,0.288,15.0,20.27,6.0,8.11,0.766,0.136,21.74,10.56,16.55,27.11,36.36,16.67,350.0,0.292,66.0,18.86,32.0,9.14,0.854,0.205,20.76,9.2,18.41,27.61,25.78,16.84
824686,2026-05-01,2026,682998,L,607067,R,strikeout,True,False,75.0,0.183,25.0,33.33,13.0,17.33,0.75,0.23399999999999999,37.84,17.13,14.68,31.8,34.85,26.04,442.0,0.265,109.0,24.66,49.0,11.09,0.917,0.3009999999999999,24.94,12.15,14.0,26.15,32.48,20.11,74.0,0.288,15.0,20.27,6.0,8.11,0.766,0.136,21.74,10.56,16.55,27.11,36.36,16.67,350.0,0.292,66.0,18.86,32.0,9.14,0.854,0.205,20.76,9.2,18.41,27.61,25.78,16.84
824686,2026-05-01,2026,680728,L,607067,R,strikeout,True,False,52.0,0.224,15.0,28.85,3.0,5.77,0.677,0.18399999999999997,27.45,12.9,17.51,30.41,32.48,20.55,123.0,0.257,43.0,34.96,7.0,5.69,0.719,0.1589999999999999,33.62,15.73,17.74,33.47,29.67,27.39,74.0,0.288,15.0,20.27,6.0,8.11,0.766,0.136,21.74,10.56,16.55,27.11,36.36,16.67,350.0,0.292,66.0,18.86,32.0,9.14,0.854,0.205,20.76,9.2,18.41,27.61,25.78,16.84
824686,2026-05-01,2026,672515,R,607067,R,field_out,False,False,31.0,0.357,5.0,16.13,2.0,6.45,0.9550000000000001,0.17900000000000005,24.19,11.11,19.26,30.37,40.7,11.11,232.0,0.287,42.0,18.1,21.0,9.05,0.798,0.158,17.93,7.82,19.36,27.18,24.89,13.33,43.0,0.179,9.0,20.93,3.0,6.98,0.512,0.07700000000000001,21.33,9.7,18.18,27.88,30.68,20.93,314.0,0.222,61.0,19.43,12.0,3.82,0.5860000000000001,0.102,23.22,11.88,16.13,28.01,31.48,16.62
824686,2026-05-01,2026,663538,R,668678,R,double,False,False,96.0,0.256,7.0,7.29,9.0,9.38,0.722,0.122,9.93,4.07,22.49,26.56,32.68,7.45,502.0,0.275,41.0,8.17,35.0,6.97,0.679,0.0739999999999999,11.35,5.39,19.55,24.95,31.24,8.09,59.0,0.296,11.0,18.64,4.0,6.78,0.7709999999999999,0.13,22.22,10.7,14.4,25.1,32.12,14.67,414.0,0.223,99.0,23.91,32.0,7.73,0.712,0.207,22.59,10.31,18.26,28.57,28.62,19.6
824686,2026-05-01,2026,694208,L,668678,R,walk,False,True,73.0,0.348,11.0,15.07,6.0,8.22,1.033,0.28800000000000003,24.24,12.31,12.69,25.0,32.64,14.47,62.0,0.309,10.0,16.13,7.0,11.29,0.878,0.182,23.64,11.26,12.99,24.24,27.05,17.54,61.0,0.281,6.0,9.84,3.0,4.92,0.7150000000000001,0.123,12.04,5.49,17.72,23.21,36.62,9.09,400.0,0.256,76.0,19.0,34.0,8.5,0.748,0.1659999999999999,24.85,10.94,17.94,28.88,28.69,18.18
824686,2026-05-01,2026,608324,R,668678,R,force_out,False,False,98.0,0.253,12.0,12.24,10.0,10.2,0.706,0.126,16.0,6.22,22.02,28.24,18.92,12.24,363.0,0.256,50.0,13.77,32.0,8.82,0.8089999999999999,0.2159999999999999,15.08,6.31,20.07,26.38,20.54,12.2,59.0,0.296,11.0,18.64,4.0,6.78,0.7709999999999999,0.13,22.22,10.7,14.4,25.1,32.12,14.67,414.0,0.223,99.0,23.91,32.0,7.73,0.712,0.207,22.59,10.31,18.26,28.57,28.62,19.6
824686,2026-05-01,2026,664023,L,668678,R,walk,False,True,88.0,0.239,26.0,29.55,15.0,17.05,0.837,0.21200000000000002,36.77,15.2,17.6,32.8,24.1,21.49,473.0,0.246,106.0,22.41,64.0,13.53,0.7909999999999999,0.196,23.94,10.38,17.96,28.33,21.77,17.5,61.0,0.281,6.0,9.84,3.0,4.92,0.7150000000000001,0.123,12.04,5.49,17.72,23.21,36.62,9.09,400.0,0.256,76.0,19.0,34.0,8.5,0.748,0.1659999999999999,24.85,10.94,17.94,28.88,28.69,18.18
824686,2026-05-01,2026,673548,R,668678,R,strikeout,True,False,52.0,0.311,13.0,25.0,6.0,11.54,0.982,0.26699999999999996,30.0,12.56,18.14,30.7,22.73,21.31,460.0,0.252,119.0,25.87,42.0,9.13,0.802,0.2299999999999999,25.86,10.76,20.83,31.58,21.9,19.16,59.0,0.296,11.0,18.64,4.0,6.78,0.7709999999999999,0.13,22.22,10.7,14.4,25.1,32.12,14.67,414.0,0.223,99.0,23.91,32.0,7.73,0.712,0.207,22.59,10.31,18.26,28.57,28.62,19.6
824686,2026-05-01,2026,683737,L,668678,R,single,False,False,87.0,0.19,22.0,25.29,7.0,8.05,0.522,0.07600000000000001,27.56,13.19,14.11,27.3,31.61,30.56,493.0,0.275,111.0,22.52,48.0,9.74,0.917,0.284,24.75,11.67,15.44,27.1,23.06,17.51,61.0,0.281,6.0,9.84,3.0,4.92,0.7150000000000001,0.123,12.04,5.49,17.72,23.21,36.62,9.09,400.0,0.256,76.0,19.0,34.0,8.5,0.748,0.1659999999999999,24.85,10.94,17.94,28.88,28.69,18.18
824686,2026-05-01,2026,608348,R,668678,R,single,False,False,45.0,0.256,9.0,20.0,5.0,11.11,0.6639999999999999,0.05199999999999999,17.72,7.91,14.12,22.03,21.59,18.75,292.0,0.239,58.0,19.86,30.0,10.27,0.739,0.177,19.44,8.4,18.18,26.58,20.71,16.62,59.0,0.296,11.0,18.64,4.0,6.78,0.7709999999999999,0.13,22.22,10.7,14.4,25.1,32.12,14.67,414.0,0.223,99.0,23.91,32.0,7.73,0.712,0.207,22.59,10.31,18.26,28.57,28.62,19.6
824686,2026-05-01,2026,691718,L,668678,R,field_out,False,False,73.0,0.221,21.0,28.77,4.0,5.48,0.6020000000000001,0.11700000000000002,26.67,16.48,8.61,25.09,52.35,23.08,454.0,0.275,97.0,21.37,24.0,5.29,0.849,0.255,28.11,16.9,7.92,24.81,41.71,19.72,61.0,0.281,6.0,9.84,3.0,4.92,0.7150000000000001,0.123,12.04,5.49,17.72,23.21,36.62,9.09,400.0,0.256,76.0,19.0,34.0,8.5,0.748,0.1659999999999999,24.85,10.94,17.94,28.88,28.69,18.18
824686,2026-05-01,2026,699912,R,607067,R,field_out,False,False,63.0,0.311,14.0,22.22,2.0,3.17,0.825,0.181,24.76,10.88,23.01,33.89,33.33,23.73,,,,,,,,,,,,,,,43.0,0.179,9.0,20.93,3.0,6.98,0.512,0.07700000000000001,21.33,9.7,18.18,27.88,30.68,20.93,314.0,0.222,61.0,19.43,12.0,3.82,0.5860000000000001,0.102,23.22,11.88,16.13,28.01,31.48,16.62
