gid,date,year,batter,bSide,pitcher,pSide,result,isStrikeout,isWalk,bPA,bAVG,bK,bK%,bBB,bBB%,bOPS,bISO,bWhiff%,bSwStr%,bcStr%,bCSW%,bChase%,bPutaway%,pbPA,pbAVG,pbK,pbK%,pbBB,pbBB%,pbOPS,pbISO,pbWhiff%,pbSwStr%,pbcStr%,pbCSW%,pbChase%,pbPutaway%,pPA,pAVG,pK,pK%,pBB,pBB%,pOPS,pISO,pWhiff%,pSwStr%,pcStr%,pCSW%,pChase%,pPutaway%,ppPA,ppAVG,ppK,ppK%,ppBB,ppBB%,ppOPS,ppISO,ppWhiff%,ppSwStr%,ppcStr%,ppCSW%,ppChase%,ppPutaway%
823050,2026-06-01,2026,592626,L,700241,R,walk,False,True,167.0,0.239,37.0,22.16,25.0,14.97,0.7809999999999999,0.189,31.02,13.78,17.01,30.79,26.24,18.23,287.0,0.179,61.0,21.25,28.0,9.76,0.5900000000000001,0.138,25.66,11.81,15.71,27.52,27.86,18.71,156.0,0.219,23.0,14.74,10.0,6.41,0.659,0.171,19.56,8.43,16.69,25.12,25.99,14.94,190.0,0.318,27.0,14.21,14.0,7.37,0.911,0.225,20.61,9.29,12.84,22.13,25.0,16.07
823050,2026-06-01,2026,673962,R,700241,R,field_out,False,False,181.0,0.329,30.0,16.57,11.0,6.08,0.897,0.192,17.15,8.51,17.82,26.32,33.65,15.26,365.0,0.251,98.0,26.85,21.0,5.75,0.6819999999999999,0.132,26.53,13.21,16.85,30.07,32.84,23.54,83.0,0.244,20.0,24.1,5.0,6.02,0.6479999999999999,0.11499999999999999,22.5,10.78,15.87,26.65,33.52,16.81,210.0,0.225,31.0,14.76,6.0,2.86,0.5800000000000001,0.1,17.84,8.31,19.62,27.93,25.53,15.58
823050,2026-06-01,2026,607043,L,700241,R,grounded_into_double_play,False,False,183.0,0.253,37.0,20.22,18.0,9.84,0.759,0.16699999999999998,22.13,10.61,16.8,27.41,27.87,16.09,448.0,0.263,92.0,20.54,38.0,8.48,0.774,0.184,23.56,10.91,17.15,28.06,22.85,16.64,156.0,0.219,23.0,14.74,10.0,6.41,0.659,0.171,19.56,8.43,16.69,25.12,25.99,14.94,190.0,0.318,27.0,14.21,14.0,7.37,0.911,0.225,20.61,9.29,12.84,22.13,25.0,16.07
823050,2026-06-01,2026,802139,L,594798,R,field_out,False,False,173.0,0.264,33.0,19.08,17.0,9.83,0.8049999999999999,0.175,23.58,10.29,16.6,26.89,23.74,14.54,,,,,,,,,,,,,,,138.0,0.189,39.0,28.26,8.0,5.8,0.6679999999999999,0.244,32.27,16.08,14.13,30.21,32.51,22.16,333.0,0.186,102.0,30.63,20.0,6.01,0.588,0.1629999999999999,30.31,15.2,15.2,30.4,30.78,24.4
823050,2026-06-01,2026,671056,R,594798,R,field_error,False,False,184.0,0.253,35.0,19.02,19.0,10.33,0.767,0.15000000000000002,20.81,8.88,19.63,28.51,28.37,18.82,328.0,0.268,66.0,20.12,24.0,7.32,0.742,0.131,23.95,10.99,17.91,28.9,26.21,15.31,103.0,0.245,31.0,30.1,4.0,3.88,0.673,0.15300000000000002,35.78,20.65,11.19,31.84,40.47,24.6,338.0,0.205,83.0,24.56,17.0,5.03,0.606,0.155,30.04,16.0,13.96,29.96,34.05,21.34
823050,2026-06-01,2026,676475,L,594798,R,single,False,False,174.0,0.316,29.0,16.67,19.0,10.92,0.91,0.197,22.83,11.11,16.59,27.7,37.28,16.96,419.0,0.296,59.0,14.08,32.0,7.64,0.831,0.182,16.53,8.07,14.99,23.07,28.63,16.48,138.0,0.189,39.0,28.26,8.0,5.8,0.6679999999999999,0.244,32.27,16.08,14.13,30.21,32.51,22.16,333.0,0.186,102.0,30.63,20.0,6.01,0.588,0.1629999999999999,30.31,15.2,15.2,30.4,30.78,24.4
823050,2026-06-01,2026,691023,R,594798,R,strikeout,True,False,182.0,0.305,45.0,24.73,15.0,8.24,0.929,0.25600000000000006,32.65,17.18,13.0,30.19,35.59,24.32,289.0,0.2,94.0,32.53,21.0,7.27,0.554,0.0909999999999999,36.27,17.85,15.51,33.36,33.82,24.28,103.0,0.245,31.0,30.1,4.0,3.88,0.673,0.15300000000000002,35.78,20.65,11.19,31.84,40.47,24.6,338.0,0.205,83.0,24.56,17.0,5.03,0.606,0.155,30.04,16.0,13.96,29.96,34.05,21.34
823050,2026-06-01,2026,663494,L,594798,R,strikeout,True,False,18.0,0.353,2.0,11.11,1.0,5.56,1.036,0.29400000000000004,21.88,9.09,20.78,29.87,23.68,8.7,,,,,,,,,,,,,,,138.0,0.189,39.0,28.26,8.0,5.8,0.6679999999999999,0.244,32.27,16.08,14.13,30.21,32.51,22.16,333.0,0.186,102.0,30.63,20.0,6.01,0.588,0.1629999999999999,30.31,15.2,15.2,30.4,30.78,24.4
823050,2026-06-01,2026,669394,R,700241,R,field_out,False,False,187.0,0.246,49.0,26.2,11.0,5.88,0.717,0.177,36.72,19.23,15.53,34.76,41.58,24.24,276.0,0.226,75.0,27.17,6.0,2.17,0.643,0.163,29.98,16.77,15.21,31.98,42.63,24.33,83.0,0.244,20.0,24.1,5.0,6.02,0.6479999999999999,0.11499999999999999,22.5,10.78,15.87,26.65,33.52,16.81,210.0,0.225,31.0,14.76,6.0,2.86,0.5800000000000001,0.1,17.84,8.31,19.62,27.93,25.53,15.58
823050,2026-06-01,2026,677649,R,700241,R,single,False,False,143.0,0.295,34.0,23.78,8.0,5.59,0.8009999999999999,0.175,33.58,17.24,16.09,33.33,39.5,21.79,125.0,0.219,26.0,20.8,6.0,4.8,0.5720000000000001,0.0789999999999999,22.69,12.53,12.53,25.05,35.29,15.85,83.0,0.244,20.0,24.1,5.0,6.02,0.6479999999999999,0.11499999999999999,22.5,10.78,15.87,26.65,33.52,16.81,210.0,0.225,31.0,14.76,6.0,2.86,0.5800000000000001,0.1,17.84,8.31,19.62,27.93,25.53,15.58
