year,date,gid
2025,2025-06-16,777484
2025,2025-06-17,777486
2025,2025-06-17,777485
2025,2025-06-17,777490
2025,2025-06-17,777481
2025,2025-06-17,777475
2025,2025-06-17,777480
2025,2025-06-17,777476
2025,2025-06-17,777479
2025,2025-06-17,777478
2025,2025-06-17,777489
2025,2025-06-17,777477
2025,2025-06-17,777467
2025,2025-06-18,777468
2025,2025-06-18,777482
2025,2025-06-18,777473
2025,2025-06-18,777472
2025,2025-06-18,777469
2025,2025-06-18,777471
2025,2025-06-18,777453
2025,2025-06-18,777465
2025,2025-06-18,777461
2025,2025-06-18,777466
2025,2025-06-18,777462
2025,2025-06-18,777474
2025,2025-06-18,777470
2025,2025-06-18,777463
2025,2025-06-19,777460
2025,2025-06-19,777454
2025,2025-06-19,777456
2025,2025-06-19,777457
2025,2025-06-19,777464
2025,2025-06-19,777458
2025,2025-08-18,777459
2025,2025-06-19,777452
2025,2025-06-19,777445
2025,2025-06-19,777449
2025,2025-06-19,777451
2025,2025-06-19,777447
2025,2025-06-19,777450
2025,2025-06-19,777443
2025,2025-06-19,777448
2025,2025-06-19,777440
2025,2025-06-19,777444
2025,2025-06-19,777455
2025,2025-06-19,777446
2025,2025-06-20,777441
2025,2025-06-20,777442
2025,2025-06-20,777436
2025,2025-06-20,777432
2025,2025-06-20,777431
2025,2025-06-20,777438
2025,2025-06-20,777435
2025,2025-06-20,777439
2025,2025-06-20,777433
2025,2025-06-20,777437
2025,2025-06-21,777434
2025,2025-06-21,777430
2025,2025-06-21,777428
2025,2025-06-21,777426
2025,2025-06-21,777429
2025,2025-06-21,777427
2025,2025-06-21,777425
2025,2025-06-21,777420
2025,2025-06-21,777422
2025,2025-06-21,777412
2025,2025-06-21,777415
2025,2025-06-21,777419
2025,2025-06-21,777418
2025,2025-06-21,777417
2025,2025-06-21,777421
2025,2025-06-21,777424
2025,2025-06-21,777413
2025,2025-06-21,777423
2025,2025-06-22,777410
2025,2025-06-22,777414
2025,2025-06-22,777411
2025,2025-06-22,777416
2025,2025-06-22,777406
2025,2025-06-22,777409
2025,2025-06-22,777404
2025,2025-06-22,777408
2025,2025-06-22,777402
2025,2025-06-22,777401
2025,2025-06-22,777407
2025,2025-06-22,777403
2025,2025-06-22,777399
2025,2025-06-22,777400
2025,2025-06-22,777395
2025,2025-06-22,777397
2025,2025-06-22,777398
2025,2025-06-22,777396
2025,2025-06-22,777405
2025,2025-06-23,777394
2025,2025-06-23,777389
2025,2025-06-23,777390
2025,2025-06-23,777388
2025,2025-06-23,777393
2025,2025-06-23,777391
2025,2025-06-23,777392
2025,2025-06-24,777381
2025,2025-06-24,777382
2025,2025-06-24,777380
2025,2025-06-24,777386
2025,2025-06-24,777384
2025,2025-06-24,777387
2025,2025-06-24,777385
2025,2025-06-24,777378
2025,2025-06-24,777375
2025,2025-06-24,777383
2025,2025-06-24,777374
2025,2025-06-24,777373
2025,2025-06-25,777377
2025,2025-06-25,777379
2025,2025-06-25,777376
2025,2025-06-25,777372
2025,2025-06-25,777364
2025,2025-06-25,777370
2025,2025-06-25,777361
2025,2025-06-25,777362
2025,2025-06-25,777360
2025,2025-06-25,777365
2025,2025-06-25,777371
2025,2025-06-25,777368
2025,2025-06-25,777369
2025,2025-06-25,777367
2025,2025-06-25,777359
2025,2025-06-25,777363
2025,2025-06-25,777357
2025,2025-06-26,777366
2025,2025-06-26,777358
2025,2025-06-26,777355
2025,2025-06-26,777351
2025,2025-06-26,777354
2025,2025-06-26,777356
2025,2025-06-26,777353
2025,2025-06-26,777350
2025,2025-06-26,777348
2025,2025-06-26,777344
2025,2025-06-26,777347
2025,2025-06-26,777352
2025,2025-06-27,777341
2025,2025-06-27,777343
2025,2025-06-27,777337
2025,2025-06-27,777346
2025,2025-06-27,777349
2025,2025-06-27,777345
2025,2025-06-27,777334
2025,2025-06-27,777342
2025,2025-06-27,777338
2025,2025-06-28,777340
2025,2025-06-28,777336
2025,2025-06-28,777335
2025,2025-06-28,777339
2025,2025-06-28,777331
2025,2025-06-28,777332
2025,2025-06-28,777326
2025,2025-06-28,777324
2025,2025-06-28,777325
2025,2025-06-28,777330
2025,2025-06-28,777322
2025,2025-06-28,777319
2025,2025-06-28,777328
2025,2025-06-28,777329
2025,2025-06-28,777323
2025,2025-06-28,777327
2025,2025-06-28,777318
2025,2025-06-28,777321
2025,2025-06-28,777320
2025,2025-06-28,777333
2025,2025-06-29,777315
2025,2025-06-29,777309
2025,2025-06-29,777313
2025,2025-06-29,777317
2025,2025-06-29,777310
2025,2025-06-29,777316
2025,2025-06-29,777307
2025,2025-06-29,777312
2025,2025-06-29,777308
2025,2025-06-29,777304
2025,2025-06-29,777311
2025,2025-06-29,777301
2025,2025-06-29,777302
2025,2025-06-29,777305
2025,2025-06-29,777303
2025,2025-06-29,777314
2025,2025-06-30,777306
2025,2025-06-30,777299
2025,2025-06-30,777295
2025,2025-06-30,777300
2025,2025-06-30,777296
2025,2025-07-01,777292
2025,2025-07-01,777297
2025,2025-07-01,777291
2025,2025-07-01,777283
2025,2025-07-01,777288
2025,2025-07-01,777293
2025,2025-07-01,777286
2025,2025-07-02,777294
2025,2025-07-01,777298
2025,2025-07-02,777287
2025,2025-07-02,777282
2025,2025-07-02,777285
2025,2025-07-02,777281
2025,2025-07-02,777278
2025,2025-07-02,777280
2025,2025-07-02,777290
2025,2025-07-02,777284
2025,2025-07-02,777289
2025,2025-07-02,777271
2025,2025-07-02,777272
2025,2025-07-02,777265
2025,2025-07-02,777273
2025,2025-07-02,777276
2025,2025-07-02,777275
2025,2025-07-02,777274
2025,2025-07-02,777277
2025,2025-07-02,777279
2025,2025-07-03,777266
2025,2025-07-03,777268
2025,2025-07-03,777269
2025,2025-07-03,777262
2025,2025-07-03,777270
2025,2025-07-03,777267
2025,2025-07-03,777263
2025,2025-07-03,777264
2025,2025-07-03,777258
2025,2025-07-03,777260
2025,2025-07-03,777257
2025,2025-07-03,777261
2025,2025-07-04,777259
2025,2025-07-04,777256
2025,2025-07-04,777251
2025,2025-07-04,777253
2025,2025-07-04,777245
2025,2025-07-04,777255
2025,2025-07-04,777246
2025,2025-07-04,777250
2025,2025-07-04,777236
2025,2025-07-04,777247
2025,2025-07-04,777239
2025,2025-07-04,777242
2025,2025-07-04,777249
2025,2025-07-04,777254
2025,2025-07-04,777252
2025,2025-07-05,777243
2025,2025-07-05,777235
2025,2025-07-05,777248
2025,2025-07-05,777244
2025,2025-07-05,777230
2025,2025-07-05,777229
2025,2025-07-05,777231
2025,2025-07-05,777228
2025,2025-07-05,777233
2025,2025-07-05,777234
2025,2025-07-05,777237
2025,2025-07-05,777241
2025,2025-07-05,777238
2025,2025-07-05,777240
2025,2025-07-05,777221
2025,2025-07-06,777232
2025,2025-07-06,777223
2025,2025-07-06,777227
2025,2025-07-06,777225
2025,2025-07-06,777222
2025,2025-07-06,777213
2025,2025-07-06,777217
2025,2025-07-06,777214
2025,2025-07-06,777226
2025,2025-07-06,777216
2025,2025-07-06,777224
2025,2025-07-06,777220
2025,2025-07-06,777215
2025,2025-07-06,777218
2025,2025-07-06,777206
2025,2025-07-06,777205
2025,2025-07-06,777219
2025,2025-07-07,777207
2025,2025-07-07,777210
2025,2025-07-07,777211
2025,2025-07-07,777209
2025,2025-07-07,777208
2025,2025-07-07,777204
2025,2025-07-07,777212
2025,2025-07-07,777201
2025,2025-07-08,777202
2025,2025-07-08,777200
2025,2025-07-08,777203
2025,2025-07-08,777199
2025,2025-07-08,777198
2025,2025-07-08,777195
2025,2025-07-08,777187
2025,2025-07-08,777196
2025,2025-07-08,777197
2025,2025-07-08,777194
2025,2025-07-08,777190
2025,2025-07-08,777188
2025,2025-07-08,777193
2025,2025-07-08,777191
2025,2025-07-09,777192
2025,2025-07-09,777180
2025,2025-07-09,777185
2025,2025-07-09,777186
2025,2025-07-09,777189
2025,2025-07-09,777172
2025,2025-07-09,777175
2025,2025-07-09,777163
2025,2025-07-09,777182
2025,2025-07-09,777184
2025,2025-07-09,777179
2025,2025-07-09,777183
2025,2025-07-09,777177
2025,2025-07-09,777173
2025,2025-07-09,777178
2025,2025-07-10,777174
2025,2025-07-10,777171
2025,2025-07-10,777162
2025,2025-07-10,777176
2025,2025-07-10,777181
2025,2025-07-10,777165
2025,2025-07-10,777166
2025,2025-07-10,777168
2025,2025-07-10,777169
2025,2025-07-10,777170
2025,2025-07-10,777167
2025,2025-07-11,777156
2025,2025-07-11,777159
2025,2025-07-11,777158
2025,2025-07-11,777164
2025,2025-07-12,777146
2025,2025-07-11,777157
2025,2025-07-11,777153
2025,2025-07-11,777160
2025,2025-07-11,777161
2025,2025-07-11,777155
2025,2025-07-12,777151
2025,2025-07-12,777154
2025,2025-07-12,777148
2025,2025-07-12,777149
2025,2025-07-12,777147
2025,2025-07-12,777150
2025,2025-07-12,777139
2025,2025-07-12,777152
2025,2025-07-12,777143
2025,2025-07-12,793451
2025,2025-07-12,777142
2025,2025-07-12,777145
2025,2025-07-12,777134
2025,2025-07-12,777133
2025,2025-07-12,777127
2025,2025-07-12,777141
2025,2025-07-12,777140
2025,2025-07-12,777136
2025,2025-07-12,777144
2025,2025-07-12,777138
2025,2025-07-12,777135
2025,2025-07-12,777137
2025,2025-07-12,777126
2025,2025-07-13,777131
2025,2025-07-13,777132
2025,2025-07-13,777130
2025,2025-07-13,777129
2025,2025-07-13,777122
2025,2025-07-13,777128
2025,2025-07-13,777121
2025,2025-07-13,777124
2025,2025-07-13,777125
2025,2025-07-13,777113
2025,2025-07-13,777120
2025,2025-07-13,777123
2025,2025-07-13,777118
2025,2025-07-13,777119
2025,2025-07-13,777116
2025,2025-07-13,777115
2025,2025-07-13,777117
2025,2025-07-16,778566
2025,2025-07-18,777101
2025,2025-07-18,777107
2025,2025-07-18,777112
2025,2025-07-18,777106
2025,2025-07-18,777108
2025,2025-07-18,777111
2025,2025-07-18,777105
2025,2025-07-18,777109
2025,2025-07-18,777114
2025,2025-07-18,777110
2025,2025-07-19,777098
2025,2025-07-19,777102
2025,2025-07-19,777100
2025,2025-07-19,777099
2025,2025-07-19,777103
2025,2025-07-19,777094
2025,2025-07-19,777092
2025,2025-07-19,777093
2025,2025-07-19,777089
2025,2025-07-19,777090
2025,2025-07-19,777091
2025,2025-07-19,777095
2025,2025-07-19,777088
2025,2025-07-19,777104
2025,2025-07-19,777096
2025,2025-07-19,777081
2025,2025-07-19,777097
2025,2025-07-20,777080
2025,2025-07-20,777085
2025,2025-07-20,777086
2025,2025-07-20,777079
2025,2025-07-20,777076
2025,2025-07-20,777077
2025,2025-07-20,777078
2025,2025-07-20,777074
2025,2025-07-20,777083
2025,2025-07-20,777087
2025,2025-07-20,777084
2025,2025-07-20,777082
2025,2025-07-20,777075
2025,2025-07-20,777072
2025,2025-07-20,777067
2025,2025-07-20,777071
2025,2025-07-20,777070
2025,2025-07-20,777073
2025,2025-07-21,777068
2025,2025-07-21,777060
2025,2025-07-21,777062
2025,2025-07-21,777064
2025,2025-07-21,777063
2025,2025-07-21,777066
2025,2025-07-21,777061
2025,2025-07-21,777069
2025,2025-07-21,777059
2025,2025-07-22,777065
2025,2025-07-22,777057
2025,2025-07-22,777053
2025,2025-07-22,777055
2025,2025-07-22,777050
2025,2025-07-22,777051
2025,2025-07-22,777056
2025,2025-07-22,777044
2025,2025-07-22,777052
2025,2025-07-22,777042
2025,2025-07-22,777045
2025,2025-07-22,777048
2025,2025-07-22,777046
2025,2025-07-22,777054
2025,2025-07-22,777058
2025,2025-07-23,777047
2025,2025-07-23,777043
2025,2025-07-23,777049
2025,2025-07-23,777040
2025,2025-07-23,777035
2025,2025-07-23,777039
2025,2025-07-23,777026
2025,2025-07-23,777037
2025,2025-07-23,777041
2025,2025-07-23,777029
2025,2025-07-23,777034
2025,2025-07-23,777031
2025,2025-07-23,777028
2025,2025-07-23,777032
2025,2025-07-23,777024
2025,2025-07-23,777022
2025,2025-07-23,777036
2025,2025-07-23,777027
2025,2025-07-23,777038
2025,2025-07-23,777030
2025,2025-07-24,777033
2025,2025-07-24,777019
2025,2025-07-24,777021
2025,2025-07-24,777023
2025,2025-07-25,777025
2025,2025-07-25,777018
2025,2025-07-25,777008
2025,2025-07-25,777014
2025,2025-07-25,777020
2025,2025-07-25,777015
2025,2025-07-25,777012
2025,2025-07-25,777013
2025,2025-07-25,777016
2025,2025-07-25,777005
2025,2025-07-25,777017
2025,2025-07-26,777009
2025,2025-07-26,777007
2025,2025-07-26,777011
2025,2025-07-26,777006
2025,2025-07-26,777004
2025,2025-07-26,777010
2025,2025-07-26,777001
2025,2025-07-26,776990
2025,2025-07-26,777003
2025,2025-07-26,777002
2025,2025-07-26,777000
2025,2025-07-26,776999
2025,2025-07-26,776993
2025,2025-07-26,776991
2025,2025-07-26,776997
2025,2025-07-26,776994
2025,2025-07-26,776996
2025,2025-07-26,776998
2025,2025-07-26,776992
2025,2025-07-27,776985
2025,2025-07-27,776995
2025,2025-07-27,776986
2025,2025-07-27,776983
2025,2025-07-27,776984
2025,2025-07-27,776988
2025,2025-07-27,776982
2025,2025-07-27,776987
2025,2025-07-27,776975
2025,2025-07-27,776976
2025,2025-07-27,776979
2025,2025-07-27,776989
2025,2025-07-27,776978
2025,2025-07-27,776980
2025,2025-07-27,776981
2025,2025-07-27,776977
2025,2025-07-27,776974
2025,2025-07-28,776966
2025,2025-07-28,776968
2025,2025-07-28,776973
2025,2025-07-28,776970
2025,2025-07-28,776967
2025,2025-07-28,776961
2025,2025-07-28,776971
2025,2025-07-28,776972
2025,2025-07-28,776965
2025,2025-07-28,776960
2025,2025-07-29,776969
2025,2025-07-29,776958
2025,2025-07-29,776959
2025,2025-07-29,776964
2025,2025-07-29,776957
2025,2025-07-29,776962
2025,2025-07-29,776951
2025,2025-07-29,776953
2025,2025-07-29,776949
2025,2025-07-29,776963
2025,2025-07-29,776954
2025,2025-07-29,776955
2025,2025-07-29,776952
2025,2025-07-29,776956
2025,2025-07-29,776946
2025,2025-07-30,776950
2025,2025-07-30,776945
2025,2025-07-30,776947
2025,2025-07-30,776943
2025,2025-07-30,776944
2025,2025-07-30,776948
2025,2025-07-30,776940
2025,2025-07-30,776935
2025,2025-07-30,776937
2025,2025-07-30,776936
2025,2025-07-30,776939
2025,2025-07-30,776929
2025,2025-07-30,776933
2025,2025-07-30,776931
2025,2025-07-30,776942
2025,2025-07-30,776938
2025,2025-07-30,776941
2025,2025-07-30,776934
2025,2025-07-31,776932
2025,2025-07-31,776930
2025,2025-07-31,776927
2025,2025-07-31,776928
2025,2025-08-01,776923
2025,2025-08-01,776921
2025,2025-08-01,776915
2025,2025-08-01,776913
2025,2025-08-01,776917
2025,2025-08-01,776920
2025,2025-08-01,776922
2025,2025-08-01,776926
2025,2025-08-01,776924
2025,2025-08-01,776925
2025,2025-08-01,776918
2025,2025-08-02,776919
2025,2025-08-02,776916
2025,2025-08-02,776906
2025,2025-08-02,776914
2025,2025-08-02,776908
2025,2025-08-02,776901
2025,2025-08-02,776902
2025,2025-08-02,776900
2025,2025-08-02,776904
2025,2025-08-02,776912
2025,2025-08-02,776903
2025,2025-08-02,776909
2025,2025-08-02,776911
2025,2025-08-02,776897
2025,2025-08-02,776905
2025,2025-08-02,776910
2025,2025-08-03,776907
2025,2025-08-03,776899
2025,2025-08-03,776898
2025,2025-08-03,776896
2025,2025-08-03,776895
2025,2025-08-03,776889
2025,2025-08-03,776894
2025,2025-08-03,776893
2025,2025-08-03,776887
2025,2025-08-03,776892
2025,2025-08-03,776891
2025,2025-08-03,776888
2025,2025-08-03,776886
2025,2025-08-03,776881
2025,2025-08-03,776885
2025,2025-08-03,776884
2025,2025-08-03,776883
2025,2025-08-03,776890
2025,2025-08-04,776879
2025,2025-08-04,776874
2025,2025-08-04,776875
2025,2025-08-04,776877
2025,2025-08-04,776880
2025,2025-08-04,776876
2025,2025-08-04,776882
2025,2025-08-05,776878
2025,2025-08-05,776871
2025,2025-08-05,776872
2025,2025-08-05,776867
2025,2025-08-05,776873
2025,2025-08-05,776870
2025,2025-08-05,776866
2025,2025-08-05,776861
2025,2025-08-05,776862
2025,2025-08-05,776865
2025,2025-08-05,776868
2025,2025-08-05,776864
2025,2025-08-05,776863
2025,2025-08-05,776869
2025,2025-08-06,776860
2025,2025-08-06,776855
2025,2025-08-06,776854
2025,2025-08-06,776848
2025,2025-08-06,776852
2025,2025-08-06,776857
2025,2025-08-06,776858
2025,2025-08-06,776844
2025,2025-08-06,776851
2025,2025-08-06,776846
2025,2025-08-06,776859
2025,2025-08-06,776847
2025,2025-08-06,776845
2025,2025-08-06,776836
2025,2025-08-06,776843
2025,2025-08-06,776839
2025,2025-08-06,776849
2025,2025-08-06,776850
2025,2025-08-06,776856
2025,2025-08-06,776853
2025,2025-08-07,776838
2025,2025-08-07,776841
2025,2025-08-07,776837
2025,2025-08-07,776830
2025,2025-08-07,776840
2025,2025-08-07,776842
2025,2025-08-08,776829
2025,2025-08-08,776831
2025,2025-08-08,776835
2025,2025-08-08,776832
2025,2025-08-08,776834
2025,2025-08-08,776833
2025,2025-08-09,776821
2025,2025-08-09,776827
2025,2025-08-09,776828
2025,2025-08-09,776826
2025,2025-08-09,776825
2025,2025-08-09,776820
2025,2025-08-09,776824
2025,2025-08-09,776823
2025,2025-08-09,776822
2025,2025-08-09,776819
2025,2025-08-09,776815
2025,2025-08-09,776802
2025,2025-08-09,776813
2025,2025-08-09,776812
2025,2025-08-09,776811
2025,2025-08-09,776816
2025,2025-08-09,776814
2025,2025-08-09,776817
2025,2025-08-09,776818
2025,2025-08-09,776810
2025,2025-08-10,776809
2025,2025-08-10,776807
2025,2025-08-10,776808
2025,2025-08-10,776805
2025,2025-08-10,776796
2025,2025-08-10,776804
2025,2025-08-10,776801
2025,2025-08-10,776803
2025,2025-08-10,776797
2025,2025-08-10,776806
2025,2025-08-10,776798
2025,2025-08-10,776799
2025,2025-08-10,776800
2025,2025-08-10,776793
2025,2025-08-10,776794
2025,2025-08-10,776789
2025,2025-08-10,776791
2025,2025-08-10,776788
2025,2025-08-10,776795
2025,2025-08-11,776792
2025,2025-08-11,776790
2025,2025-08-11,776784
2025,2025-08-11,776781
2025,2025-08-11,776786
2025,2025-08-11,776783
2025,2025-08-12,776785
2025,2025-08-12,776782
2025,2025-08-12,776779
2025,2025-08-12,776780
2025,2025-08-12,776787
2025,2025-08-12,776776
2025,2025-08-12,776777
2025,2025-08-12,776778
2025,2025-08-12,776774
2025,2025-08-12,776768
2025,2025-08-12,776772
2025,2025-08-12,776770
2025,2025-08-12,776773
2025,2025-08-12,776771
2025,2025-08-12,776775
2025,2025-08-13,776764
2025,2025-08-13,776769
2025,2025-08-13,776763
2025,2025-08-13,776767
2025,2025-08-13,776762
2025,2025-08-13,776759
2025,2025-08-13,776754
2025,2025-08-13,776755
2025,2025-08-13,776758
2025,2025-08-13,776746
2025,2025-08-13,776749
2025,2025-08-13,776765
2025,2025-08-13,776761
2025,2025-08-13,776766
2025,2025-08-13,776760
2025,2025-08-13,776757
2025,2025-08-13,776753
2025,2025-08-13,776756
2025,2025-08-14,776752
2025,2025-08-14,776751
2025,2025-08-14,776750
2025,2025-08-14,776747
2025,2025-08-14,776745
2025,2025-08-14,776743
2025,2025-08-14,776748
2025,2025-08-14,776744
2025,2025-08-15,776742
2025,2025-08-15,776737
2025,2025-08-15,776740
2025,2025-08-15,776739
2025,2025-08-15,776735
2025,2025-08-15,776736
2025,2025-08-15,776738
2025,2025-08-15,776741
2025,2025-08-16,776733
2025,2025-08-16,776732
2025,2025-08-16,776728
2025,2025-08-16,776731
2025,2025-08-16,776730
2025,2025-08-16,776734
2025,2025-08-16,776727
2025,2025-08-16,776729
2025,2025-08-16,776719
2025,2025-08-16,776723
2025,2025-08-16,776725
2025,2025-08-16,776726
2025,2025-08-16,776724
2025,2025-08-16,776721
2025,2025-08-16,776722
2025,2025-08-16,776720
2025,2025-08-16,776712
2025,2025-08-16,776716
2025,2025-08-16,776713
2025,2025-08-17,776715
2025,2025-08-17,776711
2025,2025-08-17,776717
2025,2025-08-17,776718
2025,2025-08-17,776708
2025,2025-08-17,776714
2025,2025-08-17,776710
2025,2025-08-17,776706
2025,2025-08-17,776709
2025,2025-08-17,776705
2025,2025-08-17,776700
2025,2025-08-17,776702
2025,2025-08-17,776698
2025,2025-08-17,776704
2025,2025-08-17,776701
2025,2025-08-17,776699
2025,2025-08-17,776703
2025,2025-08-17,776697
2025,2025-08-17,776707
2025,2025-08-18,776692
2025,2025-08-18,776694
2025,2025-08-18,776688
2025,2025-08-18,776689
2025,2025-08-18,776695
2025,2025-08-18,776696
2025,2025-08-18,776690
2025,2025-08-19,776693
2025,2025-08-19,776681
2025,2025-08-19,776682
2025,2025-08-19,776683
2025,2025-08-19,776691
2025,2025-08-20,776676
2025,2025-08-19,776685
2025,2025-08-19,776679
2025,2025-08-19,776686
2025,2025-08-19,776678
2025,2025-08-19,776680
2025,2025-08-19,776684
2025,2025-08-19,776687
2025,2025-08-19,776677
2025,2025-08-19,776675
2025,2025-08-19,776674
2025,2025-08-20,776671
2025,2025-08-20,776668
2025,2025-08-20,776672
2025,2025-08-20,776667
2025,2025-08-20,776661
2025,2025-08-20,776662
2025,2025-08-20,776673
2025,2025-08-20,776658
2025,2025-08-20,776670
2025,2025-08-20,776659
2025,2025-08-20,776669
2025,2025-08-20,776664
2025,2025-08-20,776666
2025,2025-08-20,776665
2025,2025-08-21,776663
2025,2025-08-21,776660
2025,2025-08-21,776652
2025,2025-08-21,776656
2025,2025-08-21,776653
2025,2025-08-21,776657
2025,2025-08-21,776651
2025,2025-08-21,776644
2025,2025-08-21,776650
2025,2025-08-21,776642
2025,2025-08-21,776655
2025,2025-08-21,776654
2025,2025-08-21,776631
2025,2025-08-22,776637
2025,2025-08-22,776648
2025,2025-08-22,776643
2025,2025-08-22,776647
2025,2025-08-22,776649
2025,2025-08-22,776646
2025,2025-08-22,776645
2025,2025-08-22,776633
2025,2025-08-22,776639
2025,2025-08-23,776641
2025,2025-08-23,776634
2025,2025-08-23,776640
2025,2025-08-23,776635
2025,2025-08-23,776636
2025,2025-08-23,776638
2025,2025-08-23,776627
2025,2025-08-23,776630
2025,2025-08-23,776628
2025,2025-08-23,776625
2025,2025-08-23,776632
2025,2025-08-23,776629
2025,2025-08-23,776623
2025,2025-08-23,776619
2025,2025-08-23,776621
2025,2025-08-23,776626
2025,2025-08-24,776622
2025,2025-08-24,776617
2025,2025-08-24,776618
2025,2025-08-24,776620
2025,2025-08-24,776610
2025,2025-08-24,776606
2025,2025-08-24,776612
2025,2025-08-24,776613
2025,2025-08-24,776624
2025,2025-08-24,776615
2025,2025-08-24,776614
2025,2025-08-24,776607
2025,2025-08-24,776608
2025,2025-08-24,776611
2025,2025-08-24,776605
2025,2025-08-24,776609
2025,2025-08-24,776603
2025,2025-08-24,776602
2025,2025-08-24,776616
2025,2025-08-25,776604
2025,2025-08-25,776601
2025,2025-08-25,776600
2025,2025-08-25,776597
2025,2025-08-25,776596
2025,2025-08-25,776598
2025,2025-08-25,776599
2025,2025-08-25,776593
2025,2025-08-25,776589
2025,2025-08-26,776592
2025,2025-08-26,776595
2025,2025-08-26,776590
2025,2025-08-26,776594
2025,2025-08-26,776591
2025,2025-08-26,776584
2025,2025-08-26,776581
2025,2025-08-26,776588
2025,2025-08-26,776582
2025,2025-08-26,776585
2025,2025-08-26,776583
2025,2025-08-26,776586
2025,2025-08-26,776578
2025,2025-08-27,776575
2025,2025-08-27,776587
2025,2025-08-27,776577
2025,2025-08-27,776576
2025,2025-08-27,776573
2025,2025-08-27,776574
2025,2025-08-27,776570
2025,2025-08-27,776580
2025,2025-08-27,776565
2025,2025-08-27,776561
2025,2025-08-27,776579
2025,2025-08-27,776567
2025,2025-08-27,776566
2025,2025-08-27,776569
2025,2025-08-27,776572
2025,2025-08-27,776568
2025,2025-08-28,776563
2025,2025-08-28,776571
2025,2025-08-28,776562
2025,2025-08-28,776557
2025,2025-08-28,776559
2025,2025-08-28,776564
2025,2025-08-28,776555
2025,2025-08-28,776553
2025,2025-08-28,776554
2025,2025-08-28,776550
2025,2025-08-28,776560
2025,2025-08-28,776558
2025,2025-08-28,776556
2025,2025-08-29,776551
2025,2025-08-29,776545
2025,2025-08-29,776552
2025,2025-08-29,776546
2025,2025-08-29,776549
2025,2025-08-29,776547
2025,2025-08-29,776548
2025,2025-08-29,776544
2025,2025-08-30,776543
2025,2025-08-30,776540
2025,2025-08-30,776541
2025,2025-08-30,776542
2025,2025-08-30,776538
2025,2025-08-30,776534
2025,2025-08-30,776533
2025,2025-08-30,776527
2025,2025-08-30,776525
2025,2025-08-30,776539
2025,2025-08-30,776535
2025,2025-08-30,776532
2025,2025-08-30,776536
2025,2025-08-30,776531
2025,2025-08-30,776530
2025,2025-08-30,776529
2025,2025-08-30,776528
2025,2025-08-30,776537
2025,2025-08-30,776516
2025,2025-08-31,776526
2025,2025-08-31,776523
2025,2025-08-31,776524
2025,2025-08-31,776518
2025,2025-08-31,776513
2025,2025-08-31,776517
2025,2025-08-31,776520
2025,2025-08-31,776515
2025,2025-08-31,776521
2025,2025-08-31,776519
2025,2025-08-31,776510
2025,2025-08-31,776512
2025,2025-08-31,776514
2025,2025-08-31,776511
2025,2025-08-31,776507
2025,2025-08-31,776508
2025,2025-08-31,776509
2025,2025-08-31,776522
2025,2025-09-01,776498
2025,2025-09-01,776501
2025,2025-09-01,776503
2025,2025-09-01,776505
2025,2025-09-01,776499
2025,2025-09-01,776502
2025,2025-09-01,776497
2025,2025-09-01,776506
2025,2025-09-01,776492
2025,2025-09-01,776500
2025,2025-09-01,776494
2025,2025-09-01,776504
2025,2025-09-02,776495
2025,2025-09-02,776490
2025,2025-09-02,776496
2025,2025-09-02,776491
2025,2025-09-02,776493
2025,2025-09-02,776482
2025,2025-09-02,776485
2025,2025-09-02,776488
2025,2025-09-02,776487
2025,2025-09-02,776484
2025,2025-09-02,776483
2025,2025-09-03,776489
2025,2025-09-03,776486
2025,2025-09-03,776480
2025,2025-09-03,776481
2025,2025-09-03,776477
2025,2025-09-03,776478
2025,2025-09-03,776468
2025,2025-09-03,776465
2025,2025-09-03,776479
2025,2025-09-03,776475
2025,2025-09-03,776474
2025,2025-09-03,776476
2025,2025-09-03,776466
2025,2025-09-03,776473
2025,2025-09-03,776469
2025,2025-09-03,776471
2025,2025-09-03,776470
2025,2025-09-04,776472
2025,2025-09-04,776467
2025,2025-09-04,776459
2025,2025-09-04,776461
2025,2025-09-04,776458
2025,2025-09-04,776463
2025,2025-09-04,776462
2025,2025-09-04,776464
2025,2025-09-05,776455
2025,2025-09-05,776450
2025,2025-09-05,776452
2025,2025-09-05,776453
2025,2025-09-05,776454
2025,2025-09-05,776457
2025,2025-09-05,776456
2025,2025-09-05,776460
2025,2025-09-05,776451
2025,2025-09-05,776446
2025,2025-09-06,776449
2025,2025-09-06,776445
2025,2025-09-06,776442
2025,2025-09-06,776444
2025,2025-09-06,776448
2025,2025-09-06,776436
2025,2025-09-06,776440
2025,2025-09-06,776433
2025,2025-09-06,776435
2025,2025-09-06,776439
2025,2025-09-06,776441
2025,2025-09-06,776443
2025,2025-09-06,776438
2025,2025-09-06,776437
2025,2025-09-06,776432
2025,2025-09-06,776434
2025,2025-09-06,776447
2025,2025-09-07,776424
2025,2025-09-07,776431
2025,2025-09-07,776430
2025,2025-09-07,776428
2025,2025-09-07,776421
2025,2025-09-07,776427
2025,2025-09-07,776423
2025,2025-09-07,776419
2025,2025-09-07,776429
2025,2025-09-07,776425
2025,2025-09-07,776426
2025,2025-09-07,776422
2025,2025-09-07,776416
2025,2025-09-07,776420
2025,2025-09-07,776418
2025,2025-09-07,776417
2025,2025-09-07,776414
2025,2025-09-07,776415
