gid,date,year,batter,bSide,pitcher,pSide,result,isStrikeout,isWalk,bPA,bAVG,bK,bK%,bBB,bBB%,bOPS,bISO,bWhiff%,bSwStr%,bcStr%,bCSW%,bChase%,bPutaway%,pbPA,pbAVG,pbK,pbK%,pbBB,pbBB%,pbOPS,pbISO,pbWhiff%,pbSwStr%,pbcStr%,pbCSW%,pbChase%,pbPutaway%,pPA,pAVG,pK,pK%,pBB,pBB%,pOPS,pISO,pWhiff%,pSwStr%,pcStr%,pCSW%,pChase%,pPutaway%,ppPA,ppAVG,ppK,ppK%,ppBB,ppBB%,ppOPS,ppISO,ppWhiff%,ppSwStr%,ppcStr%,ppCSW%,ppChase%,ppPutaway%
778495,2025-04-01,2025,621493,R,669461,L,strikeout,True,False,2.0,0.0,0.0,0.0,1.0,50.0,0.5,0.0,0.0,0.0,12.5,12.5,0.0,0.0,130.0,0.325,26.0,20.0,9.0,6.92,0.873,0.1709999999999999,22.43,9.76,19.31,29.07,20.76,20.63,,,,,,,,,,,,,,,220.0,0.263,45.0,20.45,24.0,10.91,0.823,0.2159999999999999,22.85,11.92,13.46,25.38,29.67,16.79
778495,2025-04-01,2025,650859,R,669461,L,field_out,False,False,2.0,0.0,1.0,50.0,0.0,0.0,0.0,0.0,60.0,37.5,12.5,50.0,60.0,33.33,58.0,0.352,10.0,17.24,3.0,5.17,0.897,0.148,26.83,16.5,7.0,23.5,45.37,16.39,,,,,,,,,,,,,,,220.0,0.263,45.0,20.45,24.0,10.91,0.823,0.2159999999999999,22.85,11.92,13.46,25.38,29.67,16.79
778495,2025-04-01,2025,545361,R,669461,L,strikeout,True,False,2.0,0.0,1.0,50.0,0.0,0.0,0.0,0.0,50.0,28.57,14.29,42.86,66.67,50.0,17.0,0.077,2.0,11.76,4.0,23.53,0.371,0.0,12.5,4.11,23.29,27.4,9.09,8.0,,,,,,,,,,,,,,,220.0,0.263,45.0,20.45,24.0,10.91,0.823,0.2159999999999999,22.85,11.92,13.46,25.38,29.67,16.79
778495,2025-04-01,2025,663457,L,543294,R,single,False,False,14.0,0.4,0.0,0.0,3.0,21.43,1.271,0.29999999999999993,12.5,4.76,14.29,19.05,22.22,0.0,296.0,0.233,52.0,17.57,40.0,13.51,0.743,0.1739999999999999,19.04,7.18,22.87,30.06,17.17,15.66,,,,,,,,,,,,,,,290.0,0.304,42.0,14.48,25.0,8.62,0.855,0.184,20.84,9.5,18.23,27.74,29.57,15.67
778495,2025-04-01,2025,676475,L,543294,R,field_out,False,False,12.0,0.273,0.0,0.0,1.0,8.33,0.6970000000000001,0.09099999999999997,8.7,4.76,9.52,14.29,31.82,0.0,453.0,0.292,59.0,13.02,29.0,6.4,0.805,0.172,18.83,10.36,11.91,22.27,34.45,13.41,,,,,,,,,,,,,,,290.0,0.304,42.0,14.48,25.0,8.62,0.855,0.184,20.84,9.5,18.23,27.74,29.57,15.67
778495,2025-04-01,2025,680977,L,543294,R,field_out,False,False,13.0,0.364,2.0,15.38,1.0,7.69,0.749,0.0,10.53,3.92,23.53,27.45,18.18,16.67,458.0,0.286,59.0,12.88,35.0,7.64,0.7969999999999999,0.157,14.27,6.3,19.45,25.74,23.76,10.97,,,,,,,,,,,,,,,290.0,0.304,42.0,14.48,25.0,8.62,0.855,0.184,20.84,9.5,18.23,27.74,29.57,15.67
778495,2025-04-01,2025,571448,R,543294,R,field_out,False,False,13.0,0.417,2.0,15.38,1.0,7.69,1.295,0.416,25.0,11.11,26.67,37.78,33.33,18.18,481.0,0.284,75.0,15.59,38.0,7.9,0.744,0.116,17.59,8.0,18.84,26.84,29.25,13.44,,,,,,,,,,,,,,,281.0,0.268,45.0,16.01,18.0,6.41,0.7070000000000001,0.126,17.09,7.96,18.76,26.72,29.41,12.36
778495,2025-04-01,2025,624585,R,669461,L,field_out,False,False,1.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,50.0,25.0,25.0,50.0,0.0,100.0,155.0,0.264,35.0,22.58,23.0,14.84,0.891,0.24,27.3,12.03,16.39,28.42,26.17,16.2,,,,,,,,,,,,,,,220.0,0.263,45.0,20.45,24.0,10.91,0.823,0.2159999999999999,22.85,11.92,13.46,25.38,29.67,16.79
778495,2025-04-01,2025,660162,R,669461,L,field_out,False,False,1.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,66.67,33.33,0.0,33.33,0.0,50.0,9.0,0.125,3.0,33.33,1.0,11.11,0.347,0.0,38.89,21.21,12.12,33.33,38.89,33.33,,,,,,,,,,,,,,,220.0,0.263,45.0,20.45,24.0,10.91,0.823,0.2159999999999999,22.85,11.92,13.46,25.38,29.67,16.79
778495,2025-04-01,2025,518595,R,669461,L,field_out,False,False,1.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,77.0,0.254,19.0,24.68,6.0,7.79,0.922,0.3429999999999999,32.12,16.83,10.48,27.3,25.0,17.92,,,,,,,,,,,,,,,220.0,0.263,45.0,20.45,24.0,10.91,0.823,0.2159999999999999,22.85,11.92,13.46,25.38,29.67,16.79
