gid,date,year,batter,bSide,pitcher,pSide,result,isStrikeout,isWalk,bPA,bAVG,bK,bK%,bBB,bBB%,bOPS,bISO,bWhiff%,bSwStr%,bcStr%,bCSW%,bChase%,bPutaway%,pbPA,pbAVG,pbK,pbK%,pbBB,pbBB%,pbOPS,pbISO,pbWhiff%,pbSwStr%,pbcStr%,pbCSW%,pbChase%,pbPutaway%,pPA,pAVG,pK,pK%,pBB,pBB%,pOPS,pISO,pWhiff%,pSwStr%,pcStr%,pCSW%,pChase%,pPutaway%,ppPA,ppAVG,ppK,ppK%,ppBB,ppBB%,ppOPS,ppISO,ppWhiff%,ppSwStr%,ppcStr%,ppCSW%,ppChase%,ppPutaway%
778095,2025-05-01,2025,680776,L,621244,R,single,False,False,103.0,0.293,17.0,16.5,8.0,7.77,0.8260000000000001,0.17400000000000004,20.86,9.8,14.41,24.21,27.22,24.29,507.0,0.298,104.0,20.51,37.0,7.3,0.909,0.259,23.78,11.77,14.74,26.51,27.84,18.41,92.0,0.256,20.0,21.74,12.0,13.04,0.762,0.15399999999999997,21.32,8.68,19.46,28.14,22.47,25.32,420.0,0.214,85.0,20.24,36.0,8.57,0.698,0.19,21.76,9.73,18.64,28.37,26.77,19.02
778095,2025-05-01,2025,646240,L,621244,R,strikeout,True,False,102.0,0.225,25.0,24.51,20.0,19.61,0.873,0.275,37.56,17.34,9.91,27.25,20.18,17.86,377.0,0.293,76.0,20.16,50.0,13.26,0.986,0.308,28.3,13.48,11.45,24.93,28.55,17.08,92.0,0.256,20.0,21.74,12.0,13.04,0.762,0.15399999999999997,21.32,8.68,19.46,28.14,22.47,25.32,420.0,0.214,85.0,20.24,36.0,8.57,0.698,0.19,21.76,9.73,18.64,28.37,26.77,19.02
778095,2025-05-01,2025,608324,R,621244,R,strikeout,True,False,107.0,0.343,20.0,18.69,4.0,3.74,1.04,0.314,16.57,7.35,19.61,26.96,19.02,16.95,456.0,0.274,70.0,15.35,29.0,6.36,0.791,0.19,14.89,6.79,18.47,25.26,24.5,13.51,52.0,0.265,8.0,15.38,3.0,5.77,0.859,0.28600000000000003,18.68,8.67,19.9,28.57,31.31,15.09,369.0,0.259,68.0,18.43,18.0,4.88,0.716,0.1499999999999999,20.47,10.03,18.92,28.95,33.03,17.62
778095,2025-05-01,2025,677800,L,621244,R,field_out,False,False,101.0,0.31,24.0,23.76,17.0,16.83,1.021,0.285,22.92,11.14,12.15,23.29,22.95,21.05,382.0,0.266,107.0,28.01,35.0,9.16,0.825,0.2249999999999999,29.81,14.15,15.95,30.1,26.9,21.24,92.0,0.256,20.0,21.74,12.0,13.04,0.762,0.15399999999999997,21.32,8.68,19.46,28.14,22.47,25.32,420.0,0.214,85.0,20.24,36.0,8.57,0.698,0.19,21.76,9.73,18.64,28.37,26.77,19.02
778095,2025-05-01,2025,666182,R,656557,R,field_out,False,False,112.0,0.292,17.0,15.18,3.0,2.68,0.683,0.07600000000000001,20.47,10.95,14.68,25.62,37.75,16.35,274.0,0.242,54.0,19.71,17.0,6.2,0.649,0.1109999999999999,24.02,13.21,12.28,25.49,36.48,18.37,57.0,0.264,11.0,19.3,4.0,7.02,0.6739999999999999,0.09399999999999997,25.53,11.59,20.29,31.88,35.14,16.42,347.0,0.249,82.0,23.63,18.0,5.19,0.648,0.094,24.14,11.54,19.64,31.18,35.16,21.54
778095,2025-05-01,2025,665489,R,656557,R,strikeout,True,False,102.0,0.276,17.0,16.67,13.0,12.75,0.741,0.09199999999999997,23.75,9.77,16.97,26.74,26.79,17.78,558.0,0.327,81.0,14.52,50.0,8.96,0.936,0.218,21.96,10.65,15.17,25.82,28.29,13.24,57.0,0.264,11.0,19.3,4.0,7.02,0.6739999999999999,0.09399999999999997,25.53,11.59,20.29,31.88,35.14,16.42,347.0,0.249,82.0,23.63,18.0,5.19,0.648,0.094,24.14,11.54,19.64,31.18,35.16,21.54
778095,2025-05-01,2025,623993,L,656557,R,field_out,False,False,97.0,0.193,22.0,22.68,8.0,8.25,0.61,0.15899999999999997,23.35,11.73,15.56,27.3,33.97,19.13,485.0,0.239,86.0,17.73,42.0,8.66,0.8220000000000001,0.274,17.93,9.16,14.31,23.47,35.96,12.59,77.0,0.364,13.0,16.88,8.0,10.39,1.078,0.272,22.31,9.06,18.46,27.52,22.08,19.4,396.0,0.215,72.0,18.18,30.0,7.58,0.589,0.0849999999999999,21.32,9.75,18.94,28.69,27.5,19.35
778095,2025-05-01,2025,596115,R,621244,R,single,False,False,104.0,0.224,30.0,28.85,4.0,3.85,0.6060000000000001,0.11300000000000002,29.26,16.26,12.86,29.13,37.07,22.06,86.0,0.276,24.0,27.91,9.0,10.47,0.794,0.1579999999999999,27.95,14.56,12.94,27.51,34.18,27.91,52.0,0.265,8.0,15.38,3.0,5.77,0.859,0.28600000000000003,18.68,8.67,19.9,28.57,31.31,15.09,369.0,0.259,68.0,18.43,18.0,4.88,0.716,0.1499999999999999,20.47,10.03,18.92,28.95,33.03,17.62
778095,2025-05-01,2025,671213,L,621244,R,field_out,False,False,95.0,0.145,23.0,24.21,10.0,10.53,0.482,0.08400000000000002,32.2,14.88,12.53,27.42,22.11,21.5,183.0,0.237,56.0,30.6,25.0,13.66,0.8140000000000001,0.231,31.6,13.77,17.38,31.15,23.59,24.45,92.0,0.256,20.0,21.74,12.0,13.04,0.762,0.15399999999999997,21.32,8.68,19.46,28.14,22.47,25.32,420.0,0.214,85.0,20.24,36.0,8.57,0.698,0.19,21.76,9.73,18.64,28.37,26.77,19.02
778095,2025-05-01,2025,608701,R,621244,R,strikeout,True,False,17.0,0.312,7.0,41.18,1.0,5.88,0.915,0.25000000000000006,42.42,19.44,13.89,33.33,37.78,33.33,163.0,0.267,41.0,25.15,12.0,7.36,0.7330000000000001,0.137,25.6,11.87,18.67,30.54,26.58,20.4,52.0,0.265,8.0,15.38,3.0,5.77,0.859,0.28600000000000003,18.68,8.67,19.9,28.57,31.31,15.09,369.0,0.259,68.0,18.43,18.0,4.88,0.716,0.1499999999999999,20.47,10.03,18.92,28.95,33.03,17.62
